Beat Surface Training: 	 BodyHits4
2 Apr 2014 2:00pm
Observations: 336
Classes: 3
Features: 3
VelocityThresholdSetting: 1.2902
DecayTimeSetting: 7
/Users/govindarampingali/Desktop/Demo/Loops/Drums.wav
/Users/govindarampingali/Desktop/Demo/Loops/Bass.wav
/Users/govindarampingali/Desktop/Demo/Loops/Lead.wav
Class: 	 Audio Features: 
1;50.4805;69.8383;83.6648;
1;47.5105;60.507;84.2944;
1;46.5737;66.8421;84.1055;
1;43.422;53.2307;83.9944;
1;45.2268;54.6836;85.3894;
1;50.5785;53.7865;84.9241;
1;48.0729;68.2863;87.817;
1;36.0686;58.8312;79.702;
1;45.2581;60.5582;83.4584;
1;46.2471;69.9243;85.2737;
1;44.0621;64.9886;81.5942;
1;43.9514;58.5108;81.4114;
1;45.0683;67.3629;81.8942;
1;35.9441;55.7751;79.9088;
1;38.4203;60.7969;80.0618;
1;43.5699;52.6696;81.319;
1;42.3937;56.7464;81.0068;
1;43.5949;52.7029;81.3751;
2;60.5857;51.7347;94.4838;
2;61.57;51.3581;95.5237;
2;61.4295;41.4507;93.3589;
2;63.2927;55.8548;81.3564;
2;64.8342;63.7471;80.6205;
2;63.1468;50.9092;80.8965;
2;62.3175;38.0089;104.955;
2;60.7417;51.4651;92.9521;
2;61.0758;50.8136;87.9183;
2;61.3999;56.8383;82.0934;
2;61.4444;48.9548;97.8286;
2;61.5057;47.1934;99.7635;
2;61.4647;50.7798;92.9184;
2;61.1797;54.7004;83.9881;
2;60.8901;56.0239;80.6127;
2;60.1403;46.8353;82.9085;
2;60.4352;50.4366;81.9032;
2;60.5471;48.1534;107.066;
1;50.2491;58.2396;84.5827;
1;44.4895;61.4324;80.3282;
1;49.4879;56.3946;84.317;
1;46.2282;67.6554;81.7084;
1;38.8618;55.7292;80.4374;
1;41.4944;61.8781;81.376;
1;40.4177;55.4002;80.3293;
1;66.5824;55.8315;80.0031;
1;48.0815;57.5763;87.1793;
1;42.1205;57.6684;80.8186;
1;40.6184;56.5088;80.6569;
1;48.5305;59.9133;82.9124;
1;46.9324;48.616;89.7304;
1;47.3652;57.6588;86.4056;
1;47.3616;54.2995;89.3628;
1;44.4687;52.0915;81.5617;
1;45.3393;52.2598;84.417;
1;46.1299;50.6668;84.3575;
1;48.1198;48.9817;87.4877;
2;61.1074;41.6219;90.7696;
2;61.7761;48.6346;87.3629;
2;63.1016;54.0809;96.9475;
2;62.409;49.876;84.4009;
2;61.8956;46.8679;87.5657;
2;60.9391;57.5527;84.0532;
2;61.3661;54.0552;84.3448;
2;61.5764;50.5894;98.1286;
2;62.3881;51.1059;106.096;
2;62.3985;46.5711;103.133;
2;60.3991;55.1137;91.115;
2;62.4683;46.0346;106.854;
2;61.2259;48.4336;84.9786;
2;60.5519;59.2352;86.7108;
2;60.9556;58.5493;84.3039;
2;60.9301;51.1917;95.3566;
2;59.8688;47.1943;82.5099;
2;60.6092;57.5676;81.6426;
1;40.1727;63.026;80.4894;
1;43.6593;63.6096;81.0443;
1;46.4161;55.2919;86.5691;
1;47.7282;57.1966;88.7331;
1;44.4991;67.3205;85.2348;
1;47.9266;65.3619;87.9017;
1;50.4033;65.7405;85.7398;
1;47.4507;67.6839;84.5848;
1;46.6913;70.0813;84.4988;
1;46.7408;55.7299;84.4405;
1;41.2039;59.4812;81.1479;
1;48.0651;64.7341;84.0035;
1;46.4315;62.0003;87.8949;
1;46.8668;66.9909;84.7798;
1;37.439;53.4801;79.9359;
1;36.9068;52.5407;79.8666;
1;38.3942;55.2684;80.1471;
1;41.3419;56.0055;81.3218;
1;45.286;55.3388;83.3629;
1;37.8346;43.1076;79.9991;
2;60.3289;44.0954;100.982;
2;61.8539;41.4758;104.788;
2;61.8731;54.7682;90.9653;
2;61.8493;45.8413;102.024;
2;62.7764;44.0876;90.8231;
2;61.784;57.5431;82.204;
2;62.5912;46.3512;100.027;
2;62.9208;40.6847;106.317;
2;61.5557;45.8108;99.6732;
2;59.3896;51.6148;92.9253;
2;63.5182;34.7156;82.2638;
2;59.9366;50.9524;87.171;
2;61.3227;55.1172;80.461;
2;61.304;61.8898;80.333;
2;62.5716;51.2973;89.1319;
2;62.9357;32.968;106.146;
2;75.1694;73.9435;80.036;
2;60.315;62.7542;83.1073;
1;48.2914;61.4888;81.6972;
1;50.2344;63.5648;80.9659;
1;33.1609;54.0683;79.7676;
1;44.2917;56.8909;82.3199;
1;50.0615;64.9938;82.2722;
1;47.8878;59.7094;82.2734;
1;45.7416;62.6623;82.4442;
1;44.3053;50.8729;81.3342;
1;41.2097;59.7333;80.6308;
1;43.7141;58.7985;80.4354;
1;45.3554;60.8853;82.6588;
1;49.2504;61.1994;80.9816;
1;47.449;56.891;86.5591;
1;33.8955;48.2813;79.6835;
1;45.2533;63.2782;80.2581;
1;40.8764;55.1478;80.5137;
2;61.5756;54.5876;87.5618;
2;61.3009;54.4393;101.701;
2;62.4278;43.8121;117.739;
2;62.3247;49.9175;103.94;
2;60.6431;54.9194;97.8734;
2;61.611;46.0103;101.409;
2;60.852;61.1262;98.4396;
2;60.7016;57.8251;81.0367;
2;61.8189;53.9156;94.2032;
2;61.4679;47.7377;100.86;
2;60.7225;54.0241;90.382;
2;60.2452;43.9021;90.7569;
2;60.8822;57.6698;80.8692;
2;59.8382;59.2447;81.5492;
2;60.7155;62.4492;82.0047;
2;61.4104;44.52;81.4781;
2;60.2738;50.4205;83.845;
2;61.987;44.4431;80.2324;
3;33.1158;48.3834;79.7952;
3;44.2929;59.1559;82.9425;
3;36.3426;45.3017;79.9115;
3;44.8485;59.489;84.5801;
3;42.5377;52.1763;84.3884;
3;44.5989;48.9257;85.042;
3;44.238;53.7989;85.2679;
3;40.9473;45.8228;80.4995;
3;42.361;57.6638;81.5998;
3;42.1041;54.6472;81.2812;
3;35.5317;43.4575;79.7787;
3;42.0373;50.9525;81.4897;
3;35.671;41.2174;79.8885;
3;42.5162;51.0083;83.004;
3;42.6735;51.9878;84.386;
3;43.4726;48.1811;84.6003;
3;44.27;51.8446;83.5943;
3;41.6908;45.1388;81.3727;
3;44.6137;45.7316;82.5936;
3;43.4474;51.2961;83.0652;
3;44.5722;51.1438;84.1314;
3;40.4606;51.0694;80.463;
3;42.9884;44.1733;85.9066;
3;41.8738;45.5964;85.5178;
3;33.473;50.3807;79.5302;
3;39.4003;46.4466;80.6023;
3;41.9466;44.0352;82.2946;
3;36.2384;38.8296;79.8672;
3;36.6495;34.2354;79.8963;
3;35.8611;49.9112;79.8823;
3;41.9857;42.6891;85.9237;
3;42.0987;44.967;83.3674;
3;35.6173;41.6333;79.8339;
3;47.0782;68.3532;82.7227;
3;40.1826;49.1983;80.3628;
3;41.1541;45.0946;80.512;
3;36.6755;29.4758;79.9782;
3;43.5064;48.0731;83.4807;
3;39.6775;47.8703;80.4835;
3;44.4517;47.0941;89.3692;
3;44.6537;49.4091;86.816;
3;42.7349;49.4015;82.4034;
3;42.9204;46.0645;86.0543;
3;43.4787;43.5239;84.8574;
3;44.3404;50.7669;84.3772;
3;43.5171;49.5479;82.4135;
3;38.3096;43.0143;80.0488;
3;38.7742;44.9999;80.2312;
3;44.5213;49.7752;90.9122;
3;42.6112;47.4055;82.705;
3;41.268;48.2147;83.1637;
3;34.9424;38.8853;79.8105;
3;43.5056;45.4268;83.0144;
3;48.5882;56.8726;83.0693;
3;34.9095;37.7923;79.862;
3;34.7402;43.7744;79.8198;
3;40.7207;38.5365;81.1215;
3;44.2912;49.9573;83.5865;
3;42.1451;44.9712;81.3777;
3;45.1221;51.862;85.8213;
3;42.615;44.9774;82.5698;
3;42.3273;40.6151;84.8223;
3;43.5095;49.8103;84.7315;
3;35.6125;40.4755;79.8474;
3;46.1747;57.2161;84.5884;
3;39.842;50.374;80.6148;
3;42.507;48.9474;84.8659;
3;37.9819;45.4702;80.0318;
3;33.5469;43.6227;79.7524;
3;42.1322;46.1636;82.8978;
3;43.3394;48.8805;83.6858;
3;37.6012;47.6398;79.9387;
3;38.8216;40.5618;80.2041;
3;45.7591;56.1308;84.6128;
3;43.4187;52.8983;83.2448;
3;40.1942;46.7919;80.9273;
3;41.3835;51.6156;83.0088;
3;40.3724;50.9874;80.2921;
3;38.6729;42.3722;80.1615;
3;41.961;43.504;85.4092;
3;36.2261;39.8665;79.9573;
3;29.5164;38.496;79.8417;
3;33.4315;44.8228;79.8374;
3;34.1617;42.4644;79.7265;
3;43.1653;52.4031;81.6123;
3;35.7315;42.4216;79.7354;
3;38.4198;39.8356;80.0528;
3;45.7711;51.8837;87.1553;
3;35.7092;46.6178;79.9155;
3;34.7163;43.8383;79.8293;
3;33.8402;43.4217;79.7394;
3;40.0215;50.8198;80.2239;
3;44.8139;47.9428;83.1982;
3;37.355;43.9432;79.9303;
3;31.1535;33.8884;79.7766;
3;41.748;53.1929;81.1224;
3;38.1531;53.7897;80.0673;
3;44.4818;56.9103;85.4944;
3;41.0782;55.1726;80.6999;
3;33.8069;45.2637;79.7798;
3;42.3472;52.721;82.2831;
